SampleID	Abiotrophia	Acetobacterium	Acidaminococcus	Acidovorax	Acinetobacter	Actinomyces	Akkermansia	Alistipes	Allisonella	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerorhabdus	Anaerostipes	Anaerotruncus	Anaerovorax	Anoxybacillus	Arcobacter	Atopobium	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachybacterium	Brachyspira	Bradyrhizobium	Brevibacillus	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Catenibacterium	Cellulosilyticum	Cetobacterium	Chlorophyta	Chryseobacterium	Cloacibacillus	Clostridium IV	Clostridium XI	Clostridium XVIII	Clostridium XlVa	Clostridium XlVb	Clostridium sensu stricto	Collinsella	Comamonas	Coprobacillus	Coprococcus	Coraliomargarita	Coriobacterium	Corynebacterium	Desulfovibrio	Dialister	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eikenella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Erysipelotrichaceae_incertae_sedis	Escherichia/Shigella	Eubacterium	Faecalibacterium	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Holdemania	Howardella	Hydrogenoanaerobacterium	Klebsiella	Kytococcus	Lachnospiracea_incertae_sedis	Lactobacillus	Lactococcus	Lactonifactor	Leuconostoc	Megamonas	Megasphaera	Mitsuokella	Mogibacterium	Moraxella	Murdochiella	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Parabacteroides	Paraprevotella	Parasporobacterium	Parasutterella	Parvimonas	Pediococcus	Pelospora	Peptococcus	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Propionibacterium	Proteus	Pseudoflavonifractor	Pseudomonas	Pyramidobacter	Ralstonia	Roseburia	Rothia	Ruminococcus	Slackia	Solobacterium	Sporobacter	Staphylococcus	Streptococcus	Streptophyta	Subdoligranulum	Succinatimonas	Sutterella	TM7_genera_incertae_sedis	Turicibacter	Varibaculum	Veillonella	Victivallis	Weissella	Zymophilus	unclassified_Acidaminococcaceae	unclassified_Actinobacteria	unclassified_Actinomycetales	unclassified_Alphaproteobacteria	unclassified_Bacteria	unclassified_Bacteroidales	unclassified_Bacteroidetes	unclassified_Burkholderiales	unclassified_Clostridia	unclassified_Clostridiaceae 1	unclassified_Clostridiales	unclassified_Clostridiales_Incertae Sedis XIII	unclassified_Coriobacteriaceae	unclassified_Deltaproteobacteria	unclassified_Desulfovibrionaceae	unclassified_Enterobacteriaceae	unclassified_Erysipelotrichaceae	unclassified_Firmicutes	unclassified_Flavobacteriales	unclassified_Fusobacteriaceae	unclassified_Lachnospiraceae	unclassified_Micrococcaceae	unclassified_Opitutae	unclassified_Pasteurellaceae	unclassified_Peptococcaceae 1	unclassified_Porphyromonadaceae	unclassified_Prevotellaceae	unclassified_Proteobacteria	unclassified_Rhizobiales	unclassified_Ruminococcaceae	unclassified_Sphingomonadaceae	unclassified_Succinivibrionaceae	unclassified_Sutterellaceae
69-058-04	0	0	0	0	0	0	1	40	0	0	0	0	0	1	0	2	0	0	0	0	18293	0	0	1	445	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	84	32	93	5	4	0	0	0	1	0	0	1	0	0	1	87	0	1	0	0	0	0	0	23	0	0	620	0	0	0	0	0	0	0	0	0	0	0	0	0	397	3	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	679	0	0	45	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	1	3	0	0	0	0	2	2	0	0	288	0	0	0	0	8	0	0	0	12	0	0	0
69-058-05	0	0	0	0	0	2	0	187	29	0	0	0	0	2	5	40	0	0	0	0	5711	0	0	0	3813	0	0	0	0	28	0	0	0	0	0	0	0	0	0	94	36	70	500	436	0	0	0	1	0	0	0	0	0	0	0	251	0	6	0	0	0	0	0	105	0	0	1751	0	196	0	0	0	6	0	0	0	0	0	0	0	2220	0	3	7	0	0	0	0	1	0	0	0	0	0	0	136	0	502	0	0	1756	0	0	0	0	0	1274	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	30	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	4	10	46	0	0	0	3	0	0	0	1797	0	0	0	0	26	0	0	0	137	0	0	0
69-058-06	0	0	0	0	0	0	0	117	19	0	0	0	0	0	0	5	0	0	0	0	10615	0	0	0	1005	0	0	0	0	12	0	0	0	0	0	0	0	0	0	8	26	11	162	151	2	0	0	0	0	0	0	0	0	0	0	72	0	3	0	0	0	0	0	121	0	0	2611	0	129	0	0	0	5	0	0	0	0	0	0	0	389	3	0	11	0	0	0	0	0	0	0	0	0	0	0	210	0	1221	0	0	3405	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	31	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	11	0	0	0	2	20	0	0	439	0	0	0	0	11	0	0	0	84	0	0	0
69-058-07	0	0	0	0	0	1	10	138	5	0	0	0	0	0	1	20	0	0	0	0	13934	0	2	19	388	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	14	11	150	120	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	48	4	0	2108	0	58	0	0	0	2	4	2	0	0	0	113	0	1488	1	0	0	0	0	0	0	0	0	0	0	0	0	2	141	0	483	0	0	370	0	0	0	0	0	273	0	0	0	0	0	11	0	0	0	1	125	0	0	0	0	299	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	0	0	0	62	0	1	0	0	0	7	65	0	0	479	0	0	0	0	35	0	0	0	145	0	0	0
69-058-09	0	0	0	0	0	3	42	112	0	0	0	0	0	0	0	9	0	0	0	0	13855	0	1	0	157	0	0	0	0	31	0	0	0	0	0	0	0	0	0	111	25	5	155	22	2	0	0	0	54	0	0	0	0	0	0	7	0	2	0	0	0	0	0	1	0	0	2297	0	60	0	0	0	0	2	8	7	0	0	2	0	383	6	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	647	0	0	75	0	0	0	0	0	209	0	0	0	0	0	1	0	0	105	0	506	0	0	0	0	185	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	497	0	0	11	0	9	0	0	0	1	9	0	0	1142	0	0	0	0	8	0	3	0	247	0	0	0
69-058-10	0	0	0	0	0	1	30	63	0	0	0	0	0	1	0	14	0	0	0	0	13836	0	0	0	418	0	0	0	0	45	0	0	0	0	0	0	0	0	0	29	4	35	171	120	0	0	0	1	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	22	0	0	2588	0	92	0	0	0	0	0	7	4	0	0	21	0	193	0	0	1	0	0	0	0	0	0	0	0	0	0	0	108	0	1673	0	0	733	1	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	8	0	17	0	0	0	9	4	0	0	440	0	0	0	0	46	0	1	0	158	0	0	0
69-060-01	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	3990	0	2	0	2614	0	0	0	0	2	0	0	0	0	0	0	0	0	0	50	682	110	267	0	1	0	0	2	0	0	0	0	0	90	0	1	0	19	0	0	0	0	0	44	1671	0	391	0	4	1	0	0	0	0	4	22	0	0	0	0	3488	1	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	1564	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2730	0	1	0	0	0	0	3	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	12	140	0	0	3080	0	0	0	0	0	0	0	0	211	0	0	0
69-060-04	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	13484	0	0	0	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	321	6	578	1	25	0	0	0	0	0	0	0	0	143	0	0	0	5	0	0	0	0	0	3	28	0	378	0	3	0	0	0	0	1	0	1	0	0	0	0	1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584	0	0	0	0	0	0	10	0	0	0	324	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	1	3	0	0	1300	0	0	0	0	0	0	0	0	19	0	0	0
69-060-05	0	0	0	0	0	0	4	89	0	0	0	0	0	0	0	0	0	0	0	0	11877	0	0	0	159	0	0	0	0	4	0	0	0	0	0	0	0	0	0	357	18	0	117	4	0	2	0	0	0	0	0	0	0	208	0	0	0	62	0	0	0	0	0	2	4	0	1821	0	49	0	0	2	0	0	0	5	0	0	0	0	425	2	0	2	0	0	0	0	0	0	0	0	0	0	0	359	0	2552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	31	0	0	0	0	13	7	0	0	937	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	36	2	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	2	0	868	0	0	0
69-060-06	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	13522	0	5	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	12	1	94	2	0	0	0	0	0	0	0	0	0	207	0	0	0	8	0	0	0	0	0	5	16	0	2206	0	16	0	0	0	0	0	0	1	0	0	0	0	923	0	0	2	0	0	0	0	0	0	0	0	0	0	0	180	0	1675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	111	0	0	0	0	1	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	4	0	0	679	0	0	0	0	0	0	1	0	171	0	0	0
69-060-08	0	0	0	0	0	0	0	288	0	0	0	0	0	0	1	0	0	0	0	0	11616	1	0	0	502	0	0	0	0	16	0	0	0	0	0	0	0	0	0	215	7	0	102	1	10	0	0	0	8	0	0	0	0	197	0	149	0	7	0	0	0	0	0	1	3	0	1203	0	16	0	0	0	1	0	0	1	0	0	0	0	1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	2657	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	340	0	268	0	0	0	0	1	0	0	0	307	0	1	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	41	1	0	0	0	0	70	16	0	0	577	0	0	0	0	0	0	0	0	533	0	0	0
69-063-02	0	0	0	0	0	0	63	1249	0	0	0	0	0	0	0	5	0	0	0	0	8785	74	0	0	197	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	216	41	21	3	41	2	0	0	59	0	0	0	0	0	0	104	0	0	0	0	2	1	0	0	11	0	860	0	4	0	0	0	1	0	4	2	0	0	0	0	1468	0	0	0	0	0	0	0	0	0	0	0	157	0	0	61	11	387	427	0	422	0	0	0	0	0	80	0	0	0	0	0	0	0	0	294	0	86	0	0	0	0	1	0	0	0	0	0	18	0	1	5	0	0	0	0	0	0	400	0	0	0	0	0	205	3	4	0	0	0	1	60	0	0	1741	0	0	0	0	0	0	3312	0	323	0	0	0
69-063-09	0	0	0	0	0	0	0	955	0	0	0	0	0	0	2	3	0	0	0	0	6216	306	0	5	261	0	0	0	0	26	0	0	0	0	0	0	0	0	0	3	215	20	6	5	233	17	0	0	58	0	0	0	0	186	0	81	0	0	0	0	0	0	2	0	0	0	1084	0	3	0	0	0	2	0	1	0	0	0	0	0	1907	0	0	0	0	0	0	0	0	0	0	0	98	0	0	204	22	266	995	0	404	0	0	0	0	0	65	0	0	0	0	0	0	0	0	650	0	352	0	0	0	1	1	7	0	0	0	0	12	0	0	5	0	0	0	0	0	0	584	0	0	0	1	0	1252	5	9	0	3	0	16	97	0	0	1664	0	0	0	1	47	0	2335	0	539	0	0	0
69-063-10	0	0	0	0	0	0	23	921	0	0	0	0	0	0	3	0	0	0	0	0	9353	674	0	1	247	0	0	0	0	23	0	0	1	0	0	0	0	0	0	18	92	31	7	8	30	14	0	0	34	0	0	0	0	30	0	59	0	0	0	0	1	0	0	0	0	0	799	0	7	0	0	0	2	0	0	0	0	0	3	0	1114	0	0	0	0	0	1	0	0	0	0	0	150	0	0	231	32	103	177	0	306	0	0	0	0	0	239	0	0	0	0	0	0	0	0	565	0	391	0	0	0	0	8	7	0	0	0	0	6	0	0	3	0	0	0	0	0	1	353	0	1	0	0	0	383	1	4	0	2	0	3	18	0	0	1041	0	0	0	9	102	0	2413	0	1183	0	0	0
69-063-1011	0	0	0	0	0	0	53	2423	0	0	0	0	0	0	0	3	0	0	0	0	8402	319	0	0	175	0	0	0	0	53	0	0	0	0	0	0	0	0	0	19	151	2	15	2	5	0	0	0	38	0	0	1	0	0	0	92	0	0	0	0	4	23	0	0	18	0	470	0	2	0	0	0	0	0	2	1	0	0	4	0	866	0	0	0	0	0	0	0	0	0	0	0	162	0	0	85	52	259	169	0	552	0	0	0	0	0	175	0	0	0	0	0	0	0	0	194	0	4	0	0	0	0	0	0	0	0	0	0	13	0	2	21	0	0	0	0	0	0	440	0	0	0	1	0	76	2	2	0	1	0	1	32	0	0	1062	0	0	0	0	0	0	3832	0	946	0	0	0
69-063-1013	0	0	0	0	0	1	128	1233	0	0	0	0	0	0	0	5	0	0	0	0	9296	64	0	0	184	0	0	0	0	24	0	0	0	0	0	0	0	0	0	265	75	9	16	1	19	0	0	0	22	0	0	1	0	0	0	66	0	0	0	0	0	0	0	0	2	0	375	0	3	0	0	0	1	0	0	1	0	0	0	0	993	0	0	0	0	0	0	0	0	0	0	0	89	0	0	65	19	190	385	0	262	0	0	0	0	0	110	0	0	1	0	1	0	0	0	129	0	15	0	0	0	0	2	2	0	0	0	0	3	0	0	4	0	0	0	0	0	0	342	0	0	0	0	0	200	1	1	0	3	0	8	23	0	0	1115	0	0	0	0	0	0	4920	0	555	0	0	0
69-063-1014	0	0	0	0	0	0	623	1530	0	0	0	0	0	0	0	3	0	0	0	0	5801	194	0	0	532	0	0	0	0	53	0	0	0	0	0	0	0	0	0	1188	759	16	3	3	176	6	0	0	164	0	0	2	0	0	0	309	0	0	0	0	0	0	0	0	23	0	620	0	11	0	0	0	2	0	7	0	0	0	0	0	1062	0	1	0	0	0	0	0	0	0	0	0	89	0	0	98	65	138	140	0	393	0	0	0	0	0	356	2	0	0	0	1	0	0	0	600	0	132	0	0	0	0	0	0	0	0	0	0	174	0	1	7	0	0	0	0	0	0	299	0	0	0	1	0	603	20	93	0	1	6	8	294	0	0	3409	0	0	0	0	0	0	92	0	1117	0	0	0
69-063-1015	0	0	0	0	0	0	318	2001	0	0	0	0	0	0	0	9	0	0	0	0	12253	296	0	4	196	0	0	0	0	17	0	0	0	0	0	0	0	0	0	118	181	24	6	2	84	2	0	1	105	0	0	0	0	0	0	110	0	0	0	0	1	1	0	2	5	0	349	0	7	0	0	0	0	0	0	1	0	0	0	0	754	0	0	2	0	0	0	0	0	0	0	0	144	0	0	125	33	394	231	0	434	0	0	0	0	0	58	0	0	1	0	0	0	0	0	243	0	48	0	0	0	0	0	0	0	0	0	0	17	0	0	19	0	0	0	0	0	0	623	0	0	0	0	0	137	7	26	0	2	0	10	255	0	0	895	0	0	0	0	0	0	4	0	676	0	0	0
69-063-1022	0	0	0	0	0	0	330	1717	0	0	0	0	0	0	0	9	0	0	0	0	8098	125	0	1	271	0	0	0	0	117	0	0	0	0	0	0	0	0	0	177	171	5	15	2	19	1	0	0	73	0	0	0	0	0	0	168	0	0	0	0	0	0	0	1	2	0	636	0	8	0	0	0	4	0	1	2	0	0	0	0	716	0	0	0	0	0	0	0	0	0	0	0	124	0	0	104	88	322	312	0	539	0	0	0	0	0	227	0	0	0	0	0	1	0	0	369	0	40	0	0	0	1	0	2	0	0	0	1	32	0	1	51	0	0	0	0	0	0	562	0	0	2	1	6	327	8	20	0	1	0	4	116	0	0	1145	0	0	0	0	0	0	3473	0	682	0	0	0
69-063-5011	0	0	0	0	0	0	510	511	0	0	0	0	0	0	0	15	0	0	0	0	3623	26	0	2	141	0	0	0	0	122	0	0	0	0	0	0	0	0	0	5	106	17	146	2	63	12	0	0	68	0	0	0	0	0	0	142	0	1	0	0	5	0	0	0	0	0	3770	0	2	0	0	0	6	0	0	6	0	0	0	0	825	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1297	119	170	134	0	1215	0	0	0	0	0	160	0	0	0	0	0	0	0	0	936	1	76	0	0	0	0	5	5	1	0	0	0	18	0	0	2	0	0	0	0	0	0	456	0	0	0	0	0	144	1	72	0	0	0	4	39	0	0	2479	0	0	0	0	0	0	149	0	3612	0	0	0
69-063-6021	0	0	0	0	0	0	75	1077	0	0	0	0	0	0	5	2	0	0	0	0	1400	157	0	3	44	0	0	0	0	29	0	0	0	0	0	0	0	0	0	132	361	2	16	0	139	10	0	0	14	0	0	0	0	23	0	18	0	0	0	0	0	0	1	0	0	0	546	0	11	0	0	0	1	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2105	31	142	1090	0	1128	0	0	0	0	0	220	0	0	0	0	11	0	0	0	154	0	8	0	0	0	0	0	0	0	0	0	0	13	0	10	37	0	0	0	0	0	0	620	0	0	0	0	0	937	6	38	0	1	0	0	5	0	0	420	0	0	0	0	0	0	6693	0	3312	0	0	0
69-063-6031	0	0	0	0	0	0	2	422	0	0	0	0	0	0	0	0	0	0	0	0	3540	12	0	0	118	0	0	0	0	118	0	0	0	0	0	0	0	0	0	33	118	8	23	2	21	14	0	0	72	0	0	0	0	12	0	37	0	0	0	0	0	0	2	0	0	0	7624	0	31	0	0	0	0	0	2	4	0	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	12	0	0	288	14	112	1041	0	1034	0	0	0	0	0	147	0	0	0	0	0	0	0	0	1401	0	39	0	0	0	0	2	70	0	0	0	0	58	0	0	0	0	0	0	0	0	0	449	0	2	0	2	0	463	0	8	0	0	0	6	74	0	0	1341	0	0	0	0	0	0	149	0	1281	0	0	0
69-063-6041	0	0	0	0	0	0	5	495	0	0	0	0	0	0	0	2	0	0	0	0	5703	73	0	2	222	0	0	0	0	47	0	0	0	0	0	0	0	0	0	28	28	28	26	7	73	40	0	0	68	0	0	0	0	0	0	57	0	2	0	0	0	0	0	0	0	0	5602	0	14	0	0	0	0	0	0	2	0	0	0	0	1031	0	0	0	0	0	0	0	0	0	0	0	50	0	0	314	5	245	500	0	309	0	0	0	0	0	94	0	0	0	0	0	0	0	0	2373	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859	0	0	0	0	0	257	0	9	0	0	0	2	9	0	0	1679	0	0	0	0	21	0	5	0	710	0	0	0
69-068-01	0	0	0	0	0	0	169	1670	0	0	0	0	0	1	4	4	0	0	0	0	7357	0	0	1	1123	0	0	0	0	18	14	0	0	0	0	0	0	0	0	12	6	24	39	27	0	0	0	0	195	0	0	0	0	0	0	265	0	1	0	0	1	292	0	2	240	0	1210	0	18	0	0	0	0	0	0	0	0	0	584	0	2569	76	0	0	0	0	0	0	0	0	0	0	78	0	0	63	0	480	0	1	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	925	0	751	0	1	0	0	6	1	0	0	0	1	0	0	7	0	0	0	0	0	0	0	500	0	0	0	2	0	171	15	1	0	0	0	0	27	0	0	1420	0	0	0	0	0	1	0	0	628	0	0	0
69-068-03	0	0	0	0	0	1	6	1811	0	0	1	0	0	0	2	1	0	0	0	0	11644	2	0	12	478	0	0	0	0	15	38	0	0	7	0	0	0	0	0	6	5	8	42	35	5	0	0	0	101	0	0	0	0	0	0	79	0	1	0	0	0	0	0	1	164	0	969	0	10	0	0	0	0	1	0	3	0	0	0	0	1468	64	1	0	0	0	0	0	0	0	0	0	139	0	0	109	0	598	2	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	444	0	242	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	356	0	0	0	1	0	73	1	2	0	0	0	1	60	0	0	1430	0	0	0	0	0	0	0	0	668	0	0	0
69-068-04	0	0	0	0	0	0	1	662	0	0	0	0	0	0	0	0	0	0	0	0	9967	0	0	0	299	0	0	0	0	10	15	0	0	4	0	0	0	0	0	1	4	6	66	21	15	0	0	0	100	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	22	0	1792	0	7	0	0	0	0	0	0	4	0	0	0	0	2133	13	0	0	0	0	0	0	0	0	0	0	36	0	0	105	0	90	0	0	0	0	0	0	0	0	339	0	4	0	0	3	0	0	0	1060	0	115	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	154	0	0	0	0	0	30	3	3	0	0	0	6	16	0	0	3060	0	0	0	0	0	0	0	0	986	0	0	0
69-068-05	0	0	0	0	0	0	25	298	0	1	0	0	0	0	3	1	0	0	0	0	8931	0	0	1	298	0	0	0	0	50	30	0	0	0	0	0	0	0	0	4	25	12	101	14	1	0	0	0	40	0	0	0	0	0	0	72	0	4	0	0	0	0	0	0	0	0	1082	0	26	0	0	0	0	0	0	0	0	0	471	0	719	4	1	0	0	0	0	0	0	0	0	0	7	0	0	138	0	196	0	0	0	0	0	0	0	0	469	0	19	0	0	0	0	0	0	3235	0	310	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455	0	0	0	0	0	58	1	0	0	0	0	1	75	0	0	2604	0	0	0	0	0	0	0	0	440	0	0	0
69-068-06	0	0	0	0	0	1	63	1247	0	0	0	0	0	0	6	0	0	0	0	0	5704	0	0	34	186	0	0	0	0	63	68	0	0	0	0	0	0	0	0	6	1	10	108	70	59	0	0	0	53	0	0	0	4	0	0	35	0	0	0	0	0	0	0	0	1	0	1176	0	4	0	0	0	0	0	0	8	0	0	1423	0	1923	13	0	0	0	0	0	0	0	0	0	0	66	0	0	275	0	615	0	0	180	0	0	0	0	0	266	0	3	0	0	0	0	0	0	797	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	1	0	70	1	1	0	0	0	0	55	0	0	2169	0	0	0	0	0	0	3248	0	978	0	0	0
69-068-07	0	0	0	0	0	0	6	1081	0	0	0	0	0	0	2	1	0	0	0	0	8446	1	0	13	194	0	0	0	0	42	43	0	0	0	0	0	0	0	0	3	24	26	77	44	1	0	0	0	65	0	0	0	0	0	0	54	0	0	0	0	0	0	0	5	76	0	640	0	17	0	0	0	0	0	0	1	0	0	1	0	1461	100	0	1	0	0	0	0	0	0	0	0	113	0	0	181	0	636	0	0	169	0	0	0	0	0	407	0	1	0	0	0	0	0	0	1151	0	121	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	306	1	0	0	0	0	25	1	2	0	0	0	1	72	0	1	1725	0	0	0	0	0	0	3377	0	496	0	0	0
69-068-08	0	0	0	0	0	0	1018	251	0	0	0	0	0	1	1	1	0	0	0	0	10803	0	0	0	469	0	0	0	0	1	7	0	0	0	0	0	0	0	0	3	13	16	119	73	0	0	0	0	30	0	0	0	0	0	0	51	0	0	0	0	239	15	0	9	0	0	406	0	7	0	0	0	3	0	0	7	0	0	1	0	2476	9	0	0	0	0	0	0	0	0	0	0	7	0	0	130	0	125	0	0	1	0	0	0	0	0	548	0	0	0	0	3	0	0	0	1794	0	637	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	873	0	0	0	0	0	76	0	0	0	0	0	0	6	0	0	428	0	0	0	0	0	1	7	0	552	0	0	0
69-068-09	0	0	0	0	0	0	52	616	0	1	0	0	0	2	6	2	0	0	0	0	14001	0	0	2	583	0	0	0	0	1	15	0	0	0	0	0	0	0	0	3	32	4	152	94	15	0	0	0	120	0	0	0	0	0	0	89	0	2	0	0	0	35	0	7	49	0	705	0	17	0	0	0	0	0	0	7	0	0	16	0	1562	14	2	0	0	0	0	0	0	0	0	0	30	0	0	149	2	324	0	1	0	0	0	0	0	0	488	0	2	0	0	2	0	0	0	403	0	154	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	578	131	0	0	0	0	26	0	2	0	0	0	27	10	0	0	335	0	0	0	0	0	0	0	0	359	0	0	0
69-069-01	0	0	0	0	0	0	6	1299	0	3	0	0	0	0	3	0	0	0	0	0	6698	198	0	14	447	0	0	0	0	29	26	0	0	0	0	0	0	0	0	0	9	0	34	37	0	11	0	0	3	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	1356	0	6	0	0	0	3	0	0	0	0	0	0	0	2142	0	0	0	0	72	0	0	0	0	0	0	46	3	0	218	11	1138	0	0	318	0	0	0	0	0	6	0	0	0	0	0	0	0	0	705	0	258	0	0	0	0	0	0	0	3	1026	0	3	0	0	83	0	0	0	0	0	1720	1233	9	0	0	0	0	80	0	0	0	3	0	97	17	0	0	1101	0	0	0	0	115	0	0	0	419	0	0	126
69-069-02	0	0	0	0	0	0	4	674	0	2	0	0	0	0	0	0	0	0	1	0	12712	152	0	2	223	0	0	0	0	2	32	0	0	0	0	0	0	0	0	2	0	0	27	25	0	6	0	0	3	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	364	0	1	0	0	0	0	0	0	2	1	0	0	0	1413	0	0	0	0	38	0	0	0	0	0	0	101	0	0	79	4	972	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	787	0	38	0	0	0	0	1	0	0	2	1476	0	0	0	1	10	0	0	0	0	0	353	272	19	0	0	0	0	73	0	2	0	4	0	46	4	0	60	1011	0	0	0	0	48	0	0	0	131	0	0	5
69-069-03	0	0	0	0	0	4	20	841	0	5	0	0	0	0	9	2	0	0	0	0	8623	628	1	19	549	0	0	0	0	28	106	0	0	0	0	0	0	0	0	255	3	1	77	236	0	51	0	0	0	0	0	0	0	0	0	128	0	3	0	0	0	0	0	4	0	0	182	0	28	0	0	0	2	1	0	2	5	0	0	0	2652	0	0	0	0	7	0	0	0	0	0	0	161	4	0	295	0	823	0	0	11	0	0	0	0	0	5	1	2210	0	0	0	0	0	0	89	0	0	2	0	0	0	20	0	0	4	1142	0	11	0	1	29	0	0	0	0	0	125	465	16	0	0	0	0	7	3	20	0	3	0	50	0	0	1	759	0	0	0	0	181	0	4	0	308	0	0	11
69-069-07	0	0	0	0	0	0	9	400	12	2	0	0	0	0	2	2	0	0	0	0	7275	46	0	17	162	0	0	0	0	14	53	0	0	0	0	0	0	0	0	0	12	0	70	79	0	50	0	0	0	0	0	0	0	244	0	87	0	0	0	0	0	0	0	2	0	0	535	0	17	0	0	0	0	0	0	2	5	0	0	0	540	0	0	0	0	38	0	0	0	0	0	0	58	0	0	65	0	843	0	0	227	0	0	0	0	0	2	0	8131	0	0	0	0	0	0	80	0	0	0	0	0	0	2	0	0	9	962	0	0	0	0	10	0	0	0	0	0	27	272	3	0	0	0	0	29	0	7	0	10	0	44	3	0	0	421	0	0	0	0	36	0	12	0	111	0	0	190
69-069-1014	0	0	0	0	0	0	0	690	0	6	0	0	0	0	0	0	0	0	0	0	11956	182	0	6	219	0	0	0	0	16	31	0	0	0	0	0	0	0	0	0	0	0	66	63	0	6	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	1310	0	13	0	0	0	0	0	0	9	3	0	38	0	837	0	0	0	0	38	0	0	0	0	0	0	113	0	0	138	0	777	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	182	0	0	3	0	0	3	3	16	0	0	1345	0	0	0	0	47	0	0	0	0	0	1160	834	0	3	0	0	0	13	3	0	0	0	0	78	0	0	3	818	0	0	0	0	13	0	0	0	100	0	0	16
