"","KitID","SampleID","Date","Barcodes","SampleType"
"1677","UBMkid721105014","69-053-4013","7/21/14","NA0008333234","Mouth"
"1678","UBMkid722104919","69-060-02","9/17/14","NA0008333211","Mouth"
"1679","UBMkid722127557","70-1010-6023","10/17/16","NA0008943457","Mouth"
"1680","UBMkid722128025","69-053-8021","6/28/17","NA0008898533","Skin"
"1681","UBMkid722128065","69-026-2015","10/23/14","NA0008941882","Skin"
"1682","UBMkid722128552","69-090-1012","6/29/16","NA0008932990","Skin"
"1683","UBMkid722129145","69-023-6031","7/2/15","NA0008933321","Skin"
"1684","UBMkid722819660","69-123-5034","4/23/18","NA0014723290","Skin"
"1685","UBMkid723104621","69-028-2014","10/8/14","NA0009404689","Mouth"
"1686","UBMkid723105591","70-1010-12","9/1/16","NA0008944131","Mouth"
"1687","UBMkid723127987","69-057-10","6/1/17","NA0008948366","Skin"
"1688","UBMkid723129329","69-064-6026","7/20/15","NA0008933349","Skin"
"1689","UBMkid724104977","69-053-1011","9/4/14","NA0008333227","Mouth"
"1690","UBMkid724129219","69-074-6014","3/1/15","NA0011525401","Skin"
"1691","UBMkid724129395","69-099-01","6/24/15","NA0008898255","Skin"
"1692","UBMkid725107462","69-001-7016","1/19/16","NA0008332652","Mouth"
"1693","UBMkid726105285","69-001-7035","5/26/16","NA0011531060","Mouth"
"1694","UBMkid726105611","69-069-6034","5/16/16","NA0008948861","Mouth"
"1695","UBMkid726128279","70-1015-2013","10/6/14","NA0008941881","Skin"
"1696","UBMkid727104724","70-1008-2014","11/13/14","NA0009404700","Mouth"
"1697","UBMkid727105568","69-107-6024","4/4/16","NA0008944110","Mouth"
"1698","UBMkid728129319","69-037-1032","2/26/15","NA0011525371","Skin"
"1699","UBMkid729105289","70-1005-6013","5/3/16","NA0008948901","Mouth"
"1700","UBMkid729127682","69-041-07","3/4/16","NA0010623021","Mouth"
"1701","UBMkid729128791","70-1010-6013","5/24/16","NA0008941317","Skin"
"1702","UBMkid729128999","69-104-6016","9/11/15","NA0008331005","Skin"
"1703","UBMkid730105136","69-056-01","7/9/14","NA0008333193","Mouth"
"1704","UBMkid730105147","70-1012-1015","4/22/15","NA0008363609","Mouth"
"1705","UBMkid730127748","69-040-07","10/26/15","NA0008948223","Skin"
"1706","UBMkid730128254","70-1010-2011","11/12/15","NA0008941873","Skin"
"1707","UBMkid730819663","69-110-07","3/30/18","NA0014723258","Skin"
"1708","UBMkid730819894","69-090-1042","2/16/18","NA0014723279","Skin"
"1709","UBMkid731105677","69-107-6032","9/6/16","NA0008944153","Mouth"
"1710","UBMkid731107440","69-023-6023","4/9/15","NA0008332626","Mouth"
"1711","UBMkid732104609","69-027-2014","10/10/14","NA0009404694","Mouth"
"1712","UBMkid732105220","69-034-11","5/25/16","NA0010622566","Mouth"
"1713","UBMkid732127930","70-1005-6055","6/9/17","NA0008898567","Skin"
"1714","UBMkid733104983","70-1015-07","4/13/15","NA0008363578","Mouth"
"1715","UBMkid733105672","69-114-6022","3/21/16","NA0008353011","Mouth"
"1716","UBMkid733128338","69-073-07","1/26/16","NA0008933928","Skin"
"1717","UBMkid733128673","70-1008-6026","4/28/17","NA0008898410","Skin"
"1718","UBMkid733128848","70-1010-2015","12/4/15","NA0008899193","Skin"
"1719","UBMkid734105059","69-053-1014","9/24/14","NA0008333235","Mouth"
"1720","UBMkid735129306","69-037-1033","3/2/15","NA0011525399","Skin"
"1721","UBMkid735129310","69-032-1014","2/25/15","NA0011525409","Skin"
"1722","UBMkid735819789","69-001-7067","11/22/17","NA0014723267","Skin"
"1723","UBMkid736104970","69-052-02","9/23/14","NA0008333236","Mouth"
"1724","UBMkid737104651","69-063-6031","3/16/15","NA0009404709","Mouth"
"1725","UBMkid737105154","69-110-01","8/7/15","NA0008363613","Mouth"
"1726","UBMkid737105578","69-057-04","4/3/15","NA0008353008","Mouth"
"1727","UBMkid737127450","69-053-6036","12/12/16","NA0008943455","Mouth"
"1728","UBMkid737128984","69-064-07","9/15/15","NA0008933610","Skin"
"1729","UBMkid738105256","70-1005-6016","5/20/16","NA0008948884","Mouth"
"1730","UBMkid738128713","69-124-3011","2/27/17","NA0008941887","Skin"
"1731","UBMkid738129132","70-1015-6025","7/2/15","NA0008933600","Skin"
"1732","UBMkid738129143","70-1008-10","7/21/15","NA0008933629","Skin"
"1733","UBMkid738819057","69-126-03","2/26/18","NA0014723262","Skin"
"1734","UBMkid739104762","69-114-6015","11/12/15","NA0009404707","Mouth"
"1735","UBMkid739128047","69-086-03","1/21/16","NA0008933905","Skin"
"1736","UBMkid740129025","70-1006-13","12/8/15","NA0008330992","Skin"
"1737","UBMkid741127662","69-046-08","2/25/16","NA0008943458","Mouth"
"1738","UBMkid741129324","70-1015-6016","5/6/15","NA0011525383","Skin"
"1739","UBMkid741819093","69-001","1/5/15","NA0014723276","Skin"
"1740","UBMkid742104607","69-028-6034","10/19/15","NA0009404696","Mouth"
"1741","UBMkid742105249","69-114-6033","8/15/16","NA0011531069","Mouth"
"1742","UBMkid742128251","69-031-09","1/5/16","NA0008933886","Skin"
"1743","UBMkid742128756","69-048-13","4/27/17","NA0008898434","Skin"
"1744","UBMkid743104692","69-076-02","7/7/15","NA0008362404","Mouth"
"1745","UBMkid743105313","69-026-2045","8/2/16","NA0011531063","Mouth"
"1746","UBMkid743127618","69-080-07","12/20/16","NA0008943479","Mouth"
"1747","UBMkid743128632","69-123-6052","3/14/17","NA0008898404","Skin"
"1748","UBMkid744104858","69-056-03","2/24/15","NA0009404727","Mouth"
"1749","UBMkid744128839","70-1010-6033","2/7/17","","Skin"
"1750","UBMkid744129195","70-1011-08","4/2/15","NA0011525375","Skin"
"1751","UBMkid745104860","69-010-1015","8/27/14","NA0009404718","Mouth"
"1752","UBMkid745104884","69-047-02","8/13/14","NA0009404731","Mouth"
"1753","UBMkid745105210","69-045-09","6/1/16","NA0011531056","Mouth"
"1754","UBMkid746128150","69-066-03","1/21/16","NA0008941868","Skin"
"1755","UBMkid746128333","69-028-2014","10/8/14","NA0008941870","Skin"
"1756","UBMkid746128962","70-1006-2012","12/18/15","NA0008331018","Skin"
"1757","UBMkid746819561","69-047-11","11/10/17","NA0014723254","Skin"
"1758","UBMkid747127550","69-053-6022","2/23/16","NA0008943434","Mouth"
"1759","UBMkid747128549","69-077-09","3/29/17","NA0008898399","Skin"
"1760","UBMkid748105458","69-001-7046","12/19/16","NA0008948882","Mouth"
"1761","UBMkid748127870","69-078-03","10/21/15","NA0008898539","Skin"
"1762","UBMkid749105245","70-1005-6036","11/28/16","NA0011531071","Mouth"
"1763","UBMkid749105516","69-055-6012","1/29/15","NA0008352996","Mouth"
"1764","UBMkid749105615","69-104-6021","2/2/16","NA0008352991","Mouth"
"1765","UBMkid749105787","69-001-7015","1/15/16","NA0008352980","Mouth"
"1766","UBMkid749128858","69-053-6012","7/21/15","NA0008899157","Skin"
"1767","UBMkid749129057","70-1003-12","8/6/15","NA0008899179","Skin"
"1768","UBMkid750127575","69-045-10","11/17/16","NA0010623019","Mouth"
"1769","UBMkid750128329","69-114-6021","3/14/16","NA0008933312","Skin"
"1770","UBMkid750128701","70-1011-11","1/18/17","NA0008898406","Skin"
"1771","UBMkid750129403","69-045-06","7/21/15","NA0008933329","Skin"
"1772","UBMkid751819609","69-001","1/25/14","NA0014723252","Skin"
"1773","UBMkid752104658","70-1012-11","12/14/15","NA0009404706","Mouth"
"1774","UBMkid752105405","69-111-6025","2/12/16","NA0008948903","Mouth"
"1775","UBMkid752105541","70-1008-04","10/9/13","NA0008328979","Mouth"
"1776","UBMkid752105546","70-1010-05","7/9/14","NA0008362528","Mouth"
"1777","UBMkid752129800","69-001-7041","8/22/16","NA0008948922","Skin"
"1778","UBMkid753104880","69-023-6033","7/16/15","NA0009404726","Mouth"
"1779","UBMkid753105281","70-1005-6022","7/18/16","NA0008948868","Mouth"
"1780","UBMkid753105402","69-090-1012","6/29/16","NA0008948859","Mouth"
"1781","UBMkid753127599","69-001-7020","2/16/16","NA0008943441","Mouth"
"1782","UBMkid754105152","69-074-6025","5/4/15","NA0008333190","Mouth"
"1783","UBMkid754105369","69-100-6022","2/29/16","NA0011531065","Mouth"
"1784","UBMkid754127657","69-001-7030","4/28/16","NA0008943456","Mouth"
"1785","UBMkid754128843","69-037-15","3/16/17","NA0008898428","Skin"
"1786","UBMkid754129227","69-028-6022","6/8/15","NA0011525408","Skin"
"1787","UBMkid755104742","69-048-07","9/2/15","NA0008362392","Mouth"
"1788","UBMkid755105268","69-090-04","2/16/16","NA0008948897","Mouth"
"1789","UBMkid755128149","69-123-3011","3/14/16","NA0008933894","Skin"
"1790","UBMkid755128169","69-027-2023","10/17/14","NA0008941857","Skin"
"1791","UBMkid755128947","69-034-6011","8/6/15","NA0008933619","Skin"
"1792","UBMkid755129421","69-037-08","6/19/15","NA0008933316","Skin"
"1793","UBMkid756129160","69-001-1023","7/1/15","NA0008933331","Skin"
"1794","UBMkid756129381","69-052-04","2/24/15","NA0011525412","Skin"
"1795","UBMkid756819102","69-113-07","2/21/18","NA0014723284","Skin"
"1796","UBMkid757104705","69-109-01","8/6/15","NA0008362391","Mouth"
"1797","UBMkid757105690","70-1008-1015","2/5/14","NA0008362548","Mouth"
"1798","UBMkid757128145","69-001-7014","1/12/16","NA0008933323","Skin"
"1799","UBMkid758104826","69-036-07","2/26/15","NA0008362380","Mouth"
"1800","UBMkid758105270","69-073-08","6/9/16","NA0008948904","Mouth"
"1801","UBMkid758105689","70-1015-02","1/23/14","NA0008362530","Mouth"
"1802","UBMkid759128087","69-113-03","11/16/15","NA0008933889","Skin"
"1803","UBMkid759128299","69-107-6022_2","3/21/16","NA0008941878","Skin"
"1804","UBMkid759129218","69-028-6023","6/15/15","NA0011525390","Skin"
"1805","UBMkid759819123","69-081-08","1/18/18","NA0014723257","Skin"
"1806","UBMkid760819345","69-123-5031","4/9/18","NA0014723282","Skin"
"1807","UBMkid761104720","69-058-05","7/8/15","NA0008362376","Mouth"
"1808","UBMkid761105036","69-033-05","1/9/15","NA0008333225","Mouth"
"1809","UBMkid761105076","69-048-03","9/17/14","NA0008333198","Mouth"
"1810","UBMkid761128655","69-122-04","3/17/17","NA0008898391","Skin"
"1811","UBMkid762127568","69-107-6035","9/22/16","NA0010623017","Mouth"
"1812","UBMkid762129237","69-064-6021","6/18/15","NA0011525391","Skin"
"1813","UBMkid762129349","70-1010-07","2/18/15","NA0008898258","Skin"
"1814","UBMkid763105300","69-097-05","9/1/16","NA0011531085","Mouth"
"1815","UBMkid763105483","70-1010-6016","6/10/16","NA0011531070","Mouth"
"1816","UBMkid763129647","69-121-04","10/11/16","NA0008948935","Skin"
"1817","UBMkid763819816","69-001","3/21/14","NA0014723265","Skin"
"1818","UBMkid764104650","70-1001-2025","11/6/15","NA0009404697","Mouth"
"1819","UBMkid764104664","70-1001-2014","11/3/14","NA0009404695","Mouth"
"1820","UBMkid764104707","70-1002-2014","11/16/15","NA0009404698","Mouth"
"1821","UBMkid764104881","70-1015-6036","11/5/15","NA0009404730","Mouth"
"1822","UBMkid764105177","69-048-2011","9/30/14","NA0008333223","Mouth"
"1823","UBMkid764105750","69-086-09","10/14/15","NA0008362558","Mouth"
"1824","UBMkid764128763","69-032-1042","1/31/17","NA0008898425","Skin"
"1825","UBMkid765104765","69-026-2035","11/6/15","NA0009404715","Mouth"
"1826","UBMkid765104902","69-028-6023","6/15/15","NA0008333197","Mouth"
"1827","UBMkid765127791","69-001-7065","10/12/17","NA0008898546","Skin"
"1828","UBMkid765128925","70-1010-2013","11/16/15","NA0008331029","Skin"
"1829","UBMkid765128937","70-1005-12","9/17/15","NA0008331022","Skin"
"1830","UBMkid765129288","69-076-02","7/7/15","NA0011525379","Skin"
"1831","UBMkid765129360","69-036-08","7/1/15","NA0008898285","Skin"
"1832","UBMkid765819105","69-069-09","6/15/18","NA0014723251","Skin"
"1833","UBMkid766104725","70-1006-2013","9/15/14","NA0009405111","Mouth"
"1834","UBMkid766105207","69-091-06","9/9/16","NA0008948899","Mouth"
"1835","UBMkid766128994","70-1003-13","11/20/15","NA0008331000","Skin"
"1836","UBMkid767127879","69-107-6014","10/26/15","NA0010630084","Skin"
"1837","UBMkid767128558","70-1005-6054","5/3/17","NA0008898405","Skin"
"1838","UBMkid767129184","69-023-6032","7/9/15","NA0008898244","Skin"
"1839","UBMkid767129272","69-023-6033","7/16/15","NA0008898262","Skin"
"1840","UBMkid768104726","69-109-5011","11/4/15","NA0009404713","Mouth"
"1841","UBMkid768104899","70-1003-11","4/27/15","NA0008333224","Mouth"
"1842","UBMkid768105745","69-043-1024","10/15/14","NA0008362539","Mouth"
"1843","UBMkid768128226","70-1015-2015","10/24/14","NA0008933892","Skin"
"1844","UBMkid768129223","69-036-07","2/26/15","NA0008933341","Skin"
"1845","UBMkid769105793","69-123-3011","3/14/16","NA0008362533","Mouth"
"1846","UBMkid769128239","69-001-7016","1/19/16","NA0008933903","Skin"
"1847","UBMkid769129350","70-1012-1014","4/1/15","NA0011525398","Skin"
"1848","UBMkid770128172","69-123-3013","3/21/16","NA0008933898","Skin"
"1849","UBMkid770128256","69-028-2022","11/17/15","NA0008941872","Skin"
"1850","UBMkid770128584","69-118-04","1/10/17","NA0008898599","Skin"
"1851","UBMkid771127913","69-113-06","7/14/17","NA0008898555","Skin"
"1852","UBMkid771128327","69-114-6015","11/12/15","NA0008941874","Skin"
"1853","UBMkid771128657","69-053-2033","5/24/17","NA0008898601","Skin"
"1854","UBMkid772104895","70-1004-09","8/19/14","NA0008333222","Mouth"
"1855","UBMkid772105163","69-026-04","7/10/14","NA0008363513","Mouth"
"1856","UBMkid772127985","69-111-6015","10/22/15","NA0008948362","Skin"
"1857","UBMkid772129159","70-1015-06","2/20/15","NA0008933319","Skin"
"1858","UBMkid773104649","69-001-6044","11/3/15","NA0009404717","Mouth"
"1859","UBMkid773819882","69-048-14","12/8/17","NA0014723273","Skin"
"1860","UBMkid774104613","70-1002-12","10/20/15","NA0009404702","Mouth"
"1861","UBMkid774129260","69-056-04","7/1/15","NA0011525386","Skin"
"1862","UBMkid774129295","70-1010-6025","10/27/16","NA0011470357","Skin"
"1863","UBMkid775105142","69-111-6011","9/21/15","NA0008363479","Mouth"
"1864","UBMkid775105479","70-1001-2033","10/31/16","NA0008948858","Mouth"
"1865","UBMkid775127860","69-001-7046","12/19/16","NA0008948233","Skin"
"1866","UBMkid775128211","69-111-6022","1/26/16","NA0008941871","Skin"
"1867","UBMkid775129002","69-099-02","9/16/15","NA0008331024","Skin"
"1868","UBMkid776105612","69-026-2031","10/15/15","NA0008362543","Mouth"
"1869","UBMkid776128768","69-120-04","3/17/17","NA0008898420","Skin"
"1870","UBMkid777128286","70-1001-2025","11/6/15","NA0008941884","Skin"
"1871","UBMkid777819705","69-103-07","1/31/18","NA0014723281","Skin"
"1872","UBMkid778104814","70-1010-2011","11/12/15","NA0009404690","Mouth"
"1873","UBMkid778127796","69-001-7066","10/17/17","NA0008948343","Skin"
"1874","UBMkid778129825","70-1010-6024","10/24/16","NA0008949674","Skin"
"1875","UBMkid779128933","69-109-2014","9/10/15","NA0008331007","Skin"
"1876","UBMkid779128985","69-053-6016","8/14/15","NA0008899172","Skin"
"1877","UBMkid779129810","70-1010-2023","11/9/16","NA0008949695","Skin"
"1878","UBMkid780127522","69-107-6033","9/12/16","NA0008933589","Mouth"
"1879","UBMkid780127696","69-001-7028","4/13/16","NA0008943463","Mouth"
"1880","UBMkid780128667","70-1010-6035","2/16/17","NA0008898427","Skin"
"1881","UBMkid781128071","69-077-05","1/13/16","NA0008941856","Skin"
"1882","UBMkid781129732","69-097-05","9/1/16","NA0008949698","Skin"
"1883","UBMkid782129225","69-090-1011","6/27/16","NA0008948941","Skin"
"1884","UBMkid782129283","69-001-7036","6/9/16","NA0008948928","Skin"
"1885","UBMkid783105726","69-081-04","1/19/16","NA0008362537","Mouth"
"1886","UBMkid783128319","70-1002-2013","11/11/15","NA0008941869","Skin"
"1887","UBMkid783128875","69-043-8023","4/6/16","NA0008947990","Skin"
"1888","UBMkid784104777","69-053-05","6/26/15","NA0009404722","Mouth"
"1889","UBMkid784105413","69-001-7047","1/6/17","NA0011531057","Mouth"
"1890","UBMkid784105459","70-1012-13","8/16/16","NA0011531079","Mouth"
"1891","UBMkid784127708","69-118-03","5/12/16","NA0008943469","Mouth"
"1892","UBMkid786104766","69-079-1014","3/20/15","NA0008362414","Mouth"
"1893","UBMkid786128330","69-032-1025","1/12/16","NA0008933916","Skin"
"1894","UBMkid786128878","69-107-6021","2/1/16","NA0008949720","Skin"
"1895","UBMkid786129315","69-085-06","8/19/16","NA0011470356","Skin"
"1896","UBMkid787127726","69-039-09","12/14/16","NA0008943440","Mouth"
"1897","UBMkid787128017","69-121-07","10/2/17","NA0008948371","Skin"
"1898","UBMkid788104816","69-074-6036","8/17/15","NA0008362402","Mouth"
"1899","UBMkid788105579","69-001-1021","6/17/15","NA0008353004","Mouth"
"1900","UBMkid788105748","69-058-07","1/6/16","NA0008362524","Mouth"
"1901","UBMkid788127702","70-1005-6033","11/7/16","NA0010623033","Mouth"
"1902","UBMkid789104715","69-083-02","4/29/15","NA0008362410","Mouth"
"1903","UBMkid789129212","69-107-6032","9/6/16","NA0008948933","Skin"
"1904","UBMkid790127768","70-1015-01","11/25/13","NA0008898574","Skin"
"1905","UBMkid790129280","69-100-6036","10/13/16","NA0008948938","Skin"
"1906","UBMkid791104998","70-1011-08","4/2/15","NA0008363509","Mouth"
"1907","UBMkid791128976","69-100-6023","3/7/16","NA0008898268","Skin"
"1908","UBMkid791819540","69-122-8013","2/2/18","NA0014723270","Skin"
"1909","UBMkid792104737","69-080-01","3/18/15","NA0008362394","Mouth"
"1910","UBMkid793104753","69-104-6016","9/11/15","NA0008362415","Mouth"
"1911","UBMkid793105449","69-036-12","8/17/16","NA0008948889","Mouth"
"1912","UBMkid793127942","69-080-08","7/28/17","NA0008948189","Skin"
"1913","UBMkid793128970","69-001-1042","7/5/16","NA0008941311","Skin"
"1914","UBMkid793129330","70-1001-2033","10/31/16","NA0011470372","Skin"
"1915","UBMkid794105038","70-1012-1011","3/12/15","NA0008363518","Mouth"
"1916","UBMkid794105575","70-1006-09","12/16/14","NA0008362542","Mouth"
"1917","UBMkid795128212","70-1008-2022","11/13/15","NA0008941880","Skin"
"1918","UBMkid795128806","69-066-1022","5/11/17","NA0008898394","Skin"
"1919","UBMkid796104795","69-045-06","7/21/15","NA0008362399","Mouth"
"1920","UBMkid797105283","69-109-1021","2/12/16","NA0008948900","Mouth"
"1921","UBMkid797105461","69-069-6033","5/9/16","NA0010622558","Mouth"
"1922","UBMkid797128608","69-026-1033","5/18/17","NA0008898606","Skin"
"1923","UBMkid797128913","69-069-6032","2/1/16","NA0008949706","Skin"
"1924","UBMkid797129191","70-1010-6026","11/3/16","NA0008948908","Skin"
"1925","UBMkid798105188","69-013-1014","12/19/14","NA0008363502","Mouth"
"1926","UBMkid798127504","69-033-08","6/16/16","NA0008943442","Mouth"
"1927","UBMkid798129125","69-123-01","1/28/16","NA0008949676","Skin"
"1928","UBMkid798129331","69-080-06","9/9/16","NA0008948916","Skin"
"1929","UBMkid800104675","69-001-4024","8/11/15","NA0008362383","Mouth"
"1930","UBMkid800104912","69-053-6016","8/14/15","NA0008363504","Mouth"
"1931","UBMkid800128067","70-1006-2013","9/15/14","NA0008941894","Skin"
"1932","UBMkid800128888","69-100-6022","2/29/16","NA0008949714","Skin"
"1933","UBMkid800819864","69-058-12","11/28/17","NA0014723272","Skin"
"1934","UBMkid801105133","70-1012-08","2/18/15","NA0008363482","Mouth"
"1935","UBMkid801127962","70-1005-1012","3/27/14","NA0008898572","Skin"
"1936","UBMkid801128199","69-100-01","8/27/15","NA0008942154","Skin"
"1937","UBMkid801129406","70-1005-6034","11/14/16","NA0011470370","Skin"
"1938","UBMkid802104993","69-063-6016","12/18/14","NA0008363498","Mouth"
"1939","UBMkid802107320","69-116-03","2/8/16","NA0008332638","Mouth"
"1940","UBMkid803104616","69-064-6026","7/20/15","NA0008362408","Mouth"
"1941","UBMkid803105296","69-074-08","12/20/16","NA0010622550","Mouth"
"1942","UBMkid803129233","69-026-10","6/27/16","NA0008948914","Skin"
"1943","UBMkid804105309","70-1005-6012","4/26/16","NA0008948881","Mouth"
"1944","UBMkid804128849","69-090-04","2/16/16","NA0011470398","Skin"
"1945","UBMkid804129359","69-090-1024","9/14/16","NA0008948920","Skin"
"1946","UBMkid805105176","70-1012-10","9/18/15","NA0008363512","Mouth"
"1947","UBMkid805105609","69-045-05","4/15/15","NA0008362550","Mouth"
